0.09990837,0.132789,0.110414214,0.4125,2.0
0.11184338,0.1725898,0.14880215,0.5152778,3.0
0.12470426,0.17420824,0.15929256,0.41805556,3.0
0.10644607,0.15364107,0.104405165,0.45972222,2.0
0.12773283,0.16339931,0.093294054,0.45694444,2.0
0.05761652,0.16714482,0.13734141,0.3625,1.0
0.10202763,0.25961334,0.12589552,0.36805555,1.0
0.12284358,0.18778941,0.15971784,0.41527778,2.0
0.09785315,0.1830886,0.13686407,0.2625,2.0
0.2540973,0.25645694,0.09006838,0.020833334,3.0
0.14560743,0.17589027,0.10189014,0.47361112,2.0
0.076671384,0.14487772,0.118287034,0.5069444,2.0
0.19713715,0.18634933,0.089096576,0.40694445,3.0
0.13393144,0.18184283,0.1282906,0.5541667,3.0
0.08491848,0.15717913,0.11879798,0.50972223,2.0
0.10642052,0.16302942,0.10986267,0.5125,3.0
0.15718558,0.17372145,0.09855721,0.4625,2.0
0.17401876,0.18816613,0.09498328,0.4486111,3.0
0.15970092,0.23688528,0.12072125,0.49305555,3.0
0.12205813,0.19282748,0.1303367,0.43194443,3.0
0.18652503,0.19709009,0.101525575,0.2986111,2.0
0.1717462,0.2036293,0.12146799,0.5638889,3.0
0.10772046,0.12016582,0.09025391,0.4236111,2.0
0.1406818,0.17675316,0.12686734,0.31805557,3.0
0.36564213,0.3082734,0.080866724,0.3513889,3.0
0.08104015,0.18248439,0.1662303,0.30694443,2.0
0.10528062,0.15599127,0.12610729,0.42777777,2.0
0.17291741,0.2050779,0.08837695,0.37638888,2.0
0.10329899,0.21221317,0.13018776,0.32083333,2.0
0.13778773,0.18023002,0.11515152,0.4513889,2.0
0.21670257,0.20984551,0.08814567,0.4125,2.0
0.15615687,0.15396607,0.11498514,0.29583332,2.0
0.25732112,0.32668906,0.08171875,0.44583333,3.0
0.15462172,0.1791232,0.13066702,0.3402778,2.0
0.07902024,0.17760016,0.12887132,0.44583333,2.0
0.10157706,0.14475055,0.145811,0.29583332,1.0
0.035049286,0.10294518,0.13278688,0.26805556,1.0
0.23633568,0.19159923,0.070943564,0.34861112,2.0
0.086478226,0.10519051,0.103025965,0.4513889,2.0
0.0720823,0.11681909,0.1266835,0.41111112,1.0
0.059460398,0.14565344,0.15953307,0.41944444,1.0
0.04969621,0.16258566,0.16900729,0.34583333,1.0
0.03526448,0.110626765,0.14641638,0.31111112,1.0
0.080902696,0.15676375,0.16821526,0.5277778,1.0
0.049873438,0.15687393,0.13865139,0.49305555,1.0
0.095571734,0.17078802,0.1516592,0.36527777,2.0
0.055434182,0.15086131,0.14212465,0.38333333,2.0
0.042837966,0.15127414,0.21310315,0.39027777,1.0
0.060674984,0.17935085,0.1325785,0.7763889,1.0
0.07816847,0.14188606,0.11608975,0.29305556,1.0
0.072519645,0.09937214,0.13201858,0.33194444,1.0
0.037224684,0.11250471,0.18676414,0.39583334,1.0
0.08487904,0.15117942,0.14134891,0.34305555,2.0
0.09490046,0.12698631,0.10824242,0.39583334,2.0
0.077738985,0.15995522,0.17086035,0.49861112,2.0
0.06089552,0.13455959,0.1551,0.4375,1.0
0.11615388,0.17634924,0.15367816,0.49861112,2.0
0.08038054,0.1630559,0.1789739,0.50416666,2.0
0.092830434,0.17436023,0.15784179,0.4236111,2.0
0.022951737,0.089407735,0.15281595,0.4486111,1.0
0.10583159,0.2070409,0.15384243,0.5402778,2.0
0.0629077,0.17605476,0.13348898,0.35694444,2.0
0.05233189,0.1442859,0.14777993,0.49861112,1.0
0.06545244,0.1298388,0.13240741,0.4125,1.0
0.060145866,0.13724302,0.15992975,0.41805556,1.0
0.019909171,0.12509917,0.16717984,0.34583333,1.0
0.13140841,0.19799873,0.14660963,0.5013889,3.0
0.038267422,0.2704457,0.20537634,0.6013889,1.0
0.071885675,0.14025518,0.14321926,0.36805555,2.0
0.06912216,0.14059888,0.1613677,0.3125,2.0
0.07048231,0.14508547,0.13677463,0.4486111,1.0
0.04641541,0.15102313,0.15318401,0.42083332,1.0
0.14097008,0.2550499,0.08403904,0.49861112,2.0
0.029029416,0.18700644,0.16028266,0.35416666,1.0
0.07883867,0.15331456,0.14437908,0.49027777,2.0
0.0940023,0.17632693,0.14457123,0.49861112,1.0
0.062452927,0.15380399,0.14818594,0.45416668,1.0
0.1850758,0.16888507,0.085141614,0.39305556,3.0
0.11093634,0.13676412,0.1300183,0.41527778,1.0
0.11197442,0.19975233,0.11315848,0.45416668,2.0
0.087619975,0.13969056,0.12450923,0.35694444,1.0
0.048138745,0.16831172,0.17027661,0.37361112,2.0
0.07047206,0.12549429,0.13683127,0.35972223,1.0
0.04557272,0.13468258,0.16021073,0.38472223,1.0
0.08282561,0.14871381,0.13336278,0.49305555,2.0
0.13800378,0.21586427,0.11279114,0.42083332,2.0
0.06291657,0.18582265,0.18369001,0.45833334,2.0
0.09309888,0.14381969,0.11932907,0.47083333,2.0
0.13802382,0.1517379,0.10393101,0.5347222,1.0
0.15353233,0.20462863,0.1259844,0.4513889,2.0
0.05945076,0.13703287,0.15623179,0.44444445,2.0
0.12695909,0.2564564,0.14810917,0.49861112,3.0
0.17971471,0.18405294,0.10091904,0.54583335,3.0
0.08772384,0.1623427,0.15205993,0.5625,2.0
0.06162975,0.14237477,0.14954248,0.4625,2.0
0.078351505,0.16100854,0.16725968,0.4625,2.0
0.1347398,0.1922919,0.11452525,0.6125,3.0
0.21105051,0.15310396,0.094690934,0.51805556,2.0
0.07373004,0.13830829,0.15499364,0.6125,2.0
0.12204445,0.17512247,0.11473093,0.55138886,2.0
0.08268301,0.18095815,0.1648508,0.49722221,2.0
0.17795922,0.24733555,0.10661535,0.49861112,3.0
0.022420175,0.10574806,0.16281436,0.39027777,1.0
0.112386346,0.23326725,0.15139447,0.5069444,3.0
0.05101836,0.13749082,0.160692,0.4875,1.0
0.13241151,0.20924811,0.13426246,0.62916666,2.0
0.13051616,0.18913245,0.122395836,0.45972222,2.0
0.049348712,0.10715697,0.1692029,0.4236111,2.0
0.090489894,0.18180893,0.16552879,0.51805556,3.0
0.060466953,0.14819208,0.16319172,0.34583333,1.0
0.06413661,0.13158403,0.15362683,0.4875,2.0
0.13197276,0.19067283,0.12866025,0.44027779,3.0
0.05570529,0.13726176,0.15138368,0.5125,2.0
0.10109435,0.18329571,0.14014527,0.50972223,2.0
0.16092932,0.22194956,0.11969868,0.45416668,2.0
0.0910376,0.1677802,0.18249886,0.45416668,2.0
0.09402316,0.14548397,0.117623806,0.5013889,2.0
0.10100295,0.13739835,0.10769783,0.35694444,2.0
0.08474995,0.145599,0.13138166,0.50277776,2.0
0.051264174,0.10283495,0.13060534,0.18194444,3.0
0.028397579,0.14797163,0.19352227,0.40694445,1.0
0.070132785,0.17076203,0.15772331,0.44583333,2.0
0.07804954,0.14531483,0.1368983,0.40694445,1.0
0.06582748,0.13800362,0.14731969,0.43194443,1.0
0.076606385,0.17295994,0.15730785,0.49861112,2.0
0.07872351,0.10829639,0.13055556,0.39305556,2.0
0.10696293,0.13249272,0.11363023,0.4486111,2.0
0.05109176,0.18090296,0.20063186,0.6180556,3.0
0.12372489,0.1758813,0.11352703,0.46805555,2.0
0.05188085,0.14792937,0.1678906,0.49583334,2.0
0.08128761,0.15018992,0.16174196,0.49027777,2.0
0.065151945,0.16958453,0.13823387,0.49861112,2.0
0.07162558,0.1818212,0.15786183,0.44166666,1.0
0.083790176,0.14349703,0.14903966,0.44305557,2.0
0.07734896,0.12137116,0.14439082,0.4625,2.0
0.05218266,0.1795655,0.17481725,0.34861112,2.0
0.059004907,0.15754752,0.17436267,0.3236111,1.0
0.07290607,0.17151353,0.16917454,0.55694443,2.0
0.0742431,0.19270232,0.14665815,0.49861112,2.0
0.05735688,0.13709864,0.15716602,0.43472221,2.0
0.16115728,0.19199796,0.11371334,0.42916667,2.0
0.059058893,0.124580845,0.15282546,0.4652778,2.0
0.07578561,0.14608757,0.13112201,0.40138888,2.0
0.08861755,0.20532997,0.2105679,0.4652778,1.0
0.06031979,0.13919477,0.15077733,0.38472223,2.0
0.099651024,0.15678759,0.11108933,0.4513889,2.0
0.0928499,0.14555344,0.13264747,0.54583335,3.0
0.10176382,0.15588559,0.12297786,0.47361112,2.0
0.03906852,0.14873306,0.18447846,0.3625,1.0
0.07826382,0.14137737,0.15395015,0.4763889,2.0
0.07638268,0.15514404,0.15298901,0.47361112,2.0
0.087324895,0.1588749,0.13609977,0.55138886,2.0
0.11708328,0.18566898,0.14656605,0.3986111,2.0
0.14669049,0.36389813,0.16257015,0.66805553,3.0
0.13753684,0.19340494,0.12008843,0.40138888,2.0
0.096046045,0.1603797,0.1302993,0.50416666,3.0
0.0869734,0.14157851,0.14731076,0.3625,2.0
0.053981375,0.15341951,0.1959774,0.38194445,2.0
0.08995835,0.16602047,0.15894467,0.4263889,2.0
0.058668524,0.17785119,0.18045935,0.4763889,2.0
0.25024724,0.2140859,0.07908182,0.49861112,3.0
0.088068254,0.20405112,0.19732866,0.49861112,2.0
0.064481236,0.13365328,0.17795815,0.38472223,1.0
0.07460991,0.13368088,0.12907954,0.3875,2.0
0.09277384,0.18969564,0.14788848,0.49861112,2.0
0.16025226,0.20588656,0.10510066,0.4722222,2.0
0.18401018,0.27592123,0.119767964,0.4236111,3.0
0.07291968,0.13746512,0.14516687,0.4486111,2.0
0.07614595,0.12724264,0.14924836,0.49861112,2.0
0.12498321,0.1986561,0.11265315,0.4097222,3.0
0.035739787,0.19714373,0.16935591,0.5763889,1.0
0.124843806,0.16026063,0.14151417,0.45972222,2.0
0.10375806,0.15797418,0.13311547,0.48194444,2.0
0.041125633,0.12887388,0.16026343,0.39305556,2.0
0.057629075,0.11745337,0.14145207,0.47361112,2.0
0.105329566,0.14746955,0.13207352,0.4652778,2.0
0.064386345,0.14867797,0.16610226,0.47916666,2.0
0.12958568,0.19019945,0.1625054,0.46805555,2.0
0.06703088,0.15130064,0.15933806,0.4625,2.0
0.11269849,0.15258238,0.12411753,0.4875,2.0
0.075574435,0.13668025,0.14749496,0.2736111,1.0
0.029589912,0.122404516,0.16979036,0.38194445,1.0
0.092298865,0.24650843,0.17159534,0.49305555,3.0
0.054894242,0.11915844,0.13145567,0.24166666,2.0
0.18001394,0.23650827,0.099929295,0.50972223,2.0
0.10123479,0.18381204,0.11618491,0.5263889,2.0
0.067760274,0.16955765,0.17961967,0.37638888,2.0
0.09582228,0.18227051,0.12765506,0.38194445,2.0
0.028568003,0.15214631,0.19344993,0.48472223,1.0
0.11005264,0.21782699,0.13463987,0.49444443,2.0
0.043860156,0.09216838,0.17435497,0.5013889,1.0
0.107010074,0.18147498,0.15150943,0.42777777,2.0
0.082148865,0.16034941,0.12629005,0.39583334,2.0
0.07896088,0.1985968,0.15936439,0.4263889,2.0
0.116477534,0.13811722,0.09234485,0.37638888,1.0
0.039638083,0.15658823,0.19088975,0.41805556,1.0
0.10643659,0.18832758,0.15548272,0.6236111,2.0
0.077668995,0.19534811,0.14505391,0.5347222,2.0
0.06783186,0.13076499,0.12974046,0.3236111,2.0
0.04816731,0.12786902,0.12822093,0.47083333,1.0
0.13285944,0.1993211,0.119954646,0.5541667,3.0
0.17622367,0.20145816,0.08981798,0.4763889,2.0
0.06696157,0.15508966,0.11975891,0.49027777,2.0
0.20646766,0.2052476,0.09484688,0.5208333,3.0
0.13118663,0.18189128,0.118752405,0.49861112,2.0
0.18869253,0.24143307,0.10257936,0.50972223,3.0
0.052188534,0.15725066,0.16085568,0.4652778,2.0
0.15669861,0.16672328,0.0945426,0.34583333,2.0
0.09240362,0.1389609,0.10435581,0.45416668,2.0
0.08080318,0.19389154,0.1429853,0.45972222,2.0
0.025555134,0.079827994,0.16195895,0.42083332,1.0
0.043212127,0.12654191,0.17603031,0.47083333,2.0
0.070131585,0.15800235,0.1217825,0.2736111,2.0
0.24999686,0.228543,0.08446394,0.58194447,2.0
0.112062454,0.18077853,0.10950895,0.49861112,2.0
0.10019785,0.13136001,0.1282187,0.49027777,1.0
0.0661307,0.15064445,0.14875284,0.49583334,2.0
0.0469515,0.16855216,0.1956957,0.43333334,2.0
0.0638796,0.15638664,0.15249231,0.44027779,2.0
0.124165975,0.17647257,0.116728164,0.5069444,2.0
0.107519925,0.17389236,0.12713274,0.3513889,3.0
0.060154658,0.12238474,0.19464038,0.47083333,1.0
0.07751519,0.1483259,0.17109789,0.4486111,1.0
0.08128108,0.1860278,0.16767004,0.47916666,2.0
0.026358245,0.13189268,0.14029464,0.2847222,2.0
0.09711979,0.120416455,0.11907226,0.47083333,2.0
0.033446778,0.120565526,0.20526782,0.4513889,1.0
0.10592153,0.1813702,0.16608241,0.50416666,3.0
0.081736974,0.17184778,0.15435843,0.40555555,2.0
0.08461893,0.20636411,0.14503227,0.3625,2.0
0.08912362,0.13377666,0.15731047,0.34305555,2.0
0.07174944,0.11614426,0.17417191,0.48472223,2.0
0.07161926,0.143661,0.1382567,0.32083333,2.0
0.066518694,0.13608882,0.1673524,0.4125,1.0
0.06814667,0.1760847,0.21206349,0.4236111,2.0
0.15803036,0.17853995,0.12773205,0.4486111,2.0
0.035496805,0.10868211,0.18248743,0.45972222,1.0
0.10356705,0.20577504,0.14766549,0.525,2.0
0.038941737,0.12805259,0.17989986,0.44027779,1.0
0.13310061,0.19829527,0.1488416,0.4875,2.0
0.056788124,0.12592271,0.15360123,0.39305556,1.0
0.07547783,0.15990327,0.1550874,0.55694443,2.0
0.08415076,0.19354731,0.17417212,0.45972222,2.0
0.10948059,0.23145387,0.17447978,0.5263889,2.0
0.054888297,0.16419074,0.169302,0.45416668,2.0
0.039825547,0.15621462,0.18497732,0.43611112,1.0
0.06299595,0.21022432,0.1869499,0.39027777,1.0
0.047304656,0.1377079,0.19308156,0.3402778,1.0
0.08292981,0.16047247,0.15082611,0.45416668,2.0
0.046840988,0.1235755,0.17929184,0.48472223,2.0
0.04406006,0.105682015,0.12496046,0.46805555,2.0
0.060695324,0.1246971,0.1371145,0.38472223,1.0
0.04782423,0.08689916,0.14599761,0.33472222,1.0
0.10336227,0.1511302,0.14452134,0.38472223,2.0
0.083635405,0.12004673,0.20165788,0.4652778,2.0
0.08640754,0.10905108,0.14388214,0.5694444,2.0
0.044693626,0.12347169,0.18924557,0.5402778,1.0
0.04505136,0.15567878,0.16063523,0.4513889,1.0
0.102752864,0.1654642,0.15965883,0.5555556,2.0
0.028979655,0.11825156,0.17176946,0.45694444,1.0
0.031084085,0.14364141,0.20260796,0.35416666,1.0
0.08078013,0.13975373,0.17666666,0.60555553,2.0
0.105552465,0.1587484,0.14323361,0.5777778,1.0
0.064080924,0.13678345,0.16895367,0.65833336,1.0
0.02194926,0.129429,0.21346593,0.4486111,1.0
0.062338863,0.13894308,0.15668724,0.375,2.0
0.09373025,0.2000116,0.16153407,0.5208333,1.0
0.05445983,0.14296441,0.17689058,0.38194445,1.0
0.11140453,0.1775273,0.13821955,0.54583335,2.0
0.048448328,0.13303037,0.16944444,0.43194443,1.0
0.055749465,0.12525429,0.1627861,0.4652778,2.0
0.060159698,0.09645312,0.17483075,0.43194443,1.0
0.07655688,0.19275647,0.17722833,0.43194443,2.0
0.12109544,0.19254561,0.14178005,0.50277776,3.0
0.0530164,0.12337104,0.16922851,0.3625,1.0
0.050918225,0.1347831,0.17469907,0.5375,2.0
0.048343536,0.14726464,0.2104864,0.49027777,1.0
0.111306034,0.15001196,0.15081063,0.39583334,2.0
0.12792099,0.21087928,0.16261932,0.42083332,2.0
0.10229763,0.23246531,0.2026018,0.54583335,2.0
0.073567376,0.1636076,0.20434228,0.49305555,1.0
0.052307982,0.14777654,0.20056738,0.45277777,1.0
0.09181726,0.2077829,0.13696581,0.4125,2.0
0.044335436,0.13384028,0.18102223,0.47916666,2.0
0.028885782,0.08306603,0.17030516,0.45416668,1.0
0.2916643,0.27032596,0.083717175,0.38472223,2.0
0.07086211,0.1250878,0.15997429,0.30416667,1.0
0.12278863,0.18558696,0.12545174,0.49861112,2.0
0.092782825,0.11489632,0.11982612,0.3402778,1.0
0.057316203,0.16726409,0.15619658,0.40138888,1.0
0.090182275,0.15469107,0.13172792,0.33472222,2.0
0.025714098,0.15106882,0.17913602,0.4097222,1.0
0.056001704,0.09670465,0.13683483,0.3402778,1.0
0.06766156,0.14499448,0.2113782,0.4125,2.0
0.09377563,0.14015861,0.12140328,0.39305556,2.0
0.056795117,0.10156569,0.17355882,0.3513889,2.0
0.04515266,0.11284823,0.13769434,0.18194444,2.0
0.053826097,0.1259888,0.14407666,0.45277777,2.0
0.08143809,0.17953989,0.15058346,0.8,3.0
0.051359247,0.09678806,0.14818339,0.44583333,1.0
0.05334451,0.09415846,0.14100735,0.41527778,1.0
0.06819502,0.16885267,0.15557961,0.53194445,2.0
0.10461997,0.18074277,0.13583878,0.50416666,3.0
0.051267654,0.122236386,0.1348282,0.45694444,1.0
0.076739214,0.16649254,0.16251609,0.44027779,3.0
0.020660887,0.072652556,0.22754726,0.4513889,1.0
0.03360849,0.107319444,0.18916148,0.7847222,2.0
0.059880637,0.17276987,0.1849743,0.3875,2.0
0.050825905,0.1305702,0.180355,0.39583334,1.0
0.034151312,0.13404201,0.23208596,0.32916668,1.0
0.20370044,0.23711461,0.096109144,0.3625,2.0
0.059835266,0.12692976,0.14534746,0.45972222,2.0
0.045979027,0.09598816,0.15040123,0.43194443,1.0
0.0769473,0.15588406,0.14,0.44583333,2.0
0.0484378,0.09037403,0.13738212,0.5402778,2.0
0.013846597,0.07334201,0.1716426,0.4097222,1.0
0.086992435,0.185109,0.21201903,0.58194447,3.0
0.06604307,0.19935848,0.16758087,0.46805555,2.0
0.0338305,0.11515368,0.16550341,0.39305556,1.0
0.059417438,0.14455949,0.16883859,0.5347222,2.0
0.04890947,0.10804019,0.15434028,0.42916667,2.0
0.08389796,0.13608402,0.15951209,0.5875,2.0
0.05457558,0.1197159,0.17497903,0.40138888,1.0
0.05429827,0.12762223,0.1679913,0.5875,2.0
0.03777579,0.14961064,0.18159583,0.42916667,2.0
0.18789807,0.19634219,0.12968409,0.6097222,3.0
0.01808731,0.122187234,0.21372288,0.4875,1.0
0.04551434,0.13259235,0.18520279,0.4625,1.0
0.04255946,0.12086567,0.1634453,0.35416666,2.0
0.13869897,0.21726929,0.12472325,0.4625,3.0
0.11855131,0.18890227,0.13343762,0.62083334,2.0
0.025778975,0.1528732,0.23038866,0.60694444,1.0
0.1141256,0.19530302,0.16649798,0.4486111,2.0
0.06056574,0.15380614,0.16493325,0.40833333,2.0
0.14864616,0.19782704,0.10644614,0.4263889,3.0
0.04231975,0.1152521,0.13895476,0.44305557,1.0
0.034202076,0.12554957,0.17251773,0.48194444,2.0
0.020808447,0.11726667,0.19427545,0.47083333,1.0
0.043821815,0.14355166,0.23933692,0.52916664,2.0
0.07373982,0.15611318,0.1229669,0.4513889,2.0
0.05231434,0.15093099,0.17486283,0.4652778,2.0
0.04228601,0.14514714,0.19934124,0.3375,1.0
0.080649264,0.20659162,0.20366941,0.55138886,3.0
0.10280671,0.18783888,0.15263712,0.34444445,3.0
0.16526598,0.20894574,0.12142586,0.34305555,2.0
0.042474378,0.15585282,0.1859811,0.375,1.0
